CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
Dominican Republic,DOM,,,NAT_TOTAL,20200630,3,1,2,1,2,1,4,1,1,1,1,1,2,1,4,1,1,0,0,0,2,1,2,1,0,0,3,1,0,,,32568,747,83.33,83.33,91.67,91.67,66.11,66.11,72.44,72.44,25,25
Dominican Republic,DOM,,,NAT_TOTAL,20200731,3,1,2,1,2,1,4,1,1,1,2,1,2,1,1,1,1,0,0,0,2,1,2,1,0,0,3,1,0,,,69649,1160,78.7,78.7,80.95,80.95,63.33,63.33,69.23,69.23,25,25
Dominican Republic,DOM,,,NAT_TOTAL,20200831,3,1,2,1,2,1,4,1,1,1,2,1,2,1,1,1,1,0,0,0,2,1,2,1,0,0,3,1,0,,,94715,1710,78.7,78.7,80.95,80.95,63.33,63.33,69.23,69.23,25,25
Dominican Republic,DOM,,,NAT_TOTAL,20200930,3,1,2,1,2,1,4,1,1,1,2,1,2,1,1,1,1,0,0,0,2,1,2,1,0,0,3,1,0,,,112209,2105,78.7,78.7,80.95,80.95,63.33,63.33,69.23,69.23,25,25
Dominican Republic,DOM,,,NAT_TOTAL,20201031,3,1,2,1,2,1,4,1,1,1,2,1,0,,1,1,1,0,0,0,2,1,2,1,0,0,3,1,0,,,127018,2245,67.59,67.59,77.38,77.38,56.67,56.67,61.54,61.54,25,25
Dominican Republic,DOM,,,NAT_TOTAL,20201130,3,1,2,1,2,1,3,1,1,1,2,1,0,,1,1,1,0,0,0,2,1,2,1,0,0,3,1,0,,,143988,2331,64.81,64.81,77.38,77.38,55,55,59.62,59.62,25,25
Dominican Republic,DOM,,,NAT_TOTAL,20201231,3,1,2,1,2,1,3,1,1,1,2,1,0,,3,1,1,0,0,0,2,1,2,1,0,0,3,1,0,,,170785,2414,70.37,70.37,84.52,84.52,58.33,58.33,63.46,63.46,25,25
Algeria,DZA,,,NAT_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
Algeria,DZA,,,NAT_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,0,,0,,,1,0,0,0,0,0,0,0,0,0,0,0
Algeria,DZA,,,NAT_TOTAL,20200331,3,1,3,0,2,1,4,0,2,1,3,0,2,0,4,0,,0,0,0,1,1,1,0,0,0,0,,0,,,716,44,86.57,86.57,88.1,88.1,54.17,54.17,62.5,62.5,0,0
Algeria,DZA,,,NAT_TOTAL,20200430,3,1,2,1,2,1,3,1,2,1,2,0,0,,4,1,0,1,0,0,2,1,1,0,0,0,0,,0,,,4006,450,76.85,76.85,89.29,89.29,53.33,53.33,55.77,55.77,37.5,37.5
Algeria,DZA,,,NAT_TOTAL,20200531,3,1,2,1,2,1,3,1,2,1,2,0,0,,4,1,0,1,0,0,2,1,1,0,0,0,3,1,0,,,9394,653,76.85,76.85,89.29,89.29,58.33,58.33,61.54,61.54,37.5,37.5
Algeria,DZA,,,NAT_TOTAL,20200630,3,1,2,1,2,1,3,1,0,,2,0,0,,4,0,,2,0,0,2,1,1,2,0,0,3,1,0,,,13907,912,65.74,65.74,75,75,60,60,61.54,61.54,50,50
Algeria,DZA,,,NAT_TOTAL,20200731,3,1,2,1,2,1,4,1,0,,2,0,2,1,4,0,,2,0,0,2,1,1,2,0,0,3,1,0,,,30394,1210,79.63,79.63,82.14,82.14,68.33,68.33,71.15,71.15,50,50
Algeria,DZA,,,NAT_TOTAL,20200831,3,1,2,1,1,1,4,1,2,0,2,0,2,0,4,0,,2,0,0,2,1,1,2,0,0,3,1,0,,,44494,1510,79.63,79.63,86.9,86.9,68.33,68.33,71.15,71.15,50,50
Algeria,DZA,,,NAT_TOTAL,20200930,2,1,2,1,1,1,4,1,2,0,2,0,2,0,4,0,,2,0,0,2,1,1,2,0,0,3,1,0,,,51530,1736,75.93,75.93,83.33,83.33,66.11,66.11,68.59,68.59,50,50
Algeria,DZA,,,NAT_TOTAL,20201031,2,1,1,1,1,1,4,1,2,1,2,0,2,0,4,0,,2,0,0,2,1,1,2,0,0,3,1,0,,,57942,1964,75,75,84.52,84.52,65.56,65.56,67.95,67.95,50,50
Algeria,DZA,,,NAT_TOTAL,20201130,1,1,2,1,1,1,4,1,2,0,2,0,2,0,4,0,,2,0,0,2,1,1,2,0,0,3,1,0,,,83199,2431,72.22,72.22,79.76,79.76,63.89,63.89,66.03,66.03,50,50
Algeria,DZA,,,NAT_TOTAL,20201231,1,1,2,1,1,1,4,1,2,0,2,0,2,0,4,0,,2,0,0,2,1,1,2,0,0,3,1,0,,,99610,2756,72.22,72.22,79.76,79.76,63.89,63.89,66.03,66.03,50,50
Ecuador,ECU,,,NAT_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,1,1,0,0,0,0,0,,0,,,0,0,5.56,5.56,9.52,9.52,3.33,3.33,3.85,3.85,0,0
Ecuador,ECU,,,NAT_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,1,1,0,0,0,0,0,,0,,,0,0,5.56,5.56,9.52,9.52,3.33,3.33,3.85,3.85,0,0
Ecuador,ECU,,,NAT_TOTAL,20200331,3,1,3,1,2,1,3,1,2,1,2,1,2,1,4,0,,2,0,0,2,1,2,1,0,0,2,0,0,,,2240,75,93.52,93.52,100,100,73.06,73.06,76.6,76.6,50,50
Ecuador,ECU,,,NAT_TOTAL,20200430,3,1,3,1,2,1,3,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,2,1,0,0,3,1,0,,,24934,900,93.52,93.52,100,100,78.89,78.89,79.49,79.49,75,75
Ecuador,ECU,,,NAT_TOTAL,20200531,3,1,3,0,2,1,3,1,2,0,2,1,2,0,4,1,1,2,0,0,2,1,2,1,0,0,3,1,0,,,39098,3358,86.11,86.11,88.1,88.1,74.44,74.44,74.36,74.36,75,75
Ecuador,ECU,,,NAT_TOTAL,20200630,3,1,2,0,2,1,3,1,2,0,2,1,2,0,3,1,1,2,0,0,2,1,2,1,0,0,3,1,0,,,56432,4527,79.63,79.63,80.95,80.95,70.56,70.56,69.87,69.87,75,75
Ecuador,ECU,,,NAT_TOTAL,20200731,3,1,2,0,2,1,4,0,1,1,2,1,2,0,3,1,1,2,0,0,2,1,2,1,0,0,3,1,0,,,85355,5702,78.24,78.24,80.95,80.95,69.72,69.72,68.91,68.91,75,75
Ecuador,ECU,,,NAT_TOTAL,20200831,3,0,2,1,2,1,4,0,1,1,2,0,2,0,2,1,1,2,0,0,2,1,2,1,0,0,3,1,0,,,113767,6556,73.61,73.61,76.19,76.19,66.94,66.94,65.71,65.71,75,75
Ecuador,ECU,,,NAT_TOTAL,20200930,3,0,2,1,2,1,3,0,0,,0,,0,,2,1,1,2,0,0,2,1,2,1,0,0,3,1,0,,,137047,11355,51.39,51.39,57.14,57.14,53.61,53.61,50.32,50.32,75,75
Ecuador,ECU,,,NAT_TOTAL,20201031,3,0,2,1,2,1,3,1,0,,0,,0,,2,1,1,2,0,0,2,1,2,1,0,0,3,1,0,,,168192,12670,52.78,52.78,57.14,57.14,54.44,54.44,51.28,51.28,75,75
Ecuador,ECU,,,NAT_TOTAL,20201130,3,0,2,1,2,1,3,1,0,,0,,0,,2,1,1,2,0,0,2,1,2,1,0,0,3,1,0,,,192685,13461,52.78,52.78,57.14,57.14,54.44,54.44,51.28,51.28,75,75
Ecuador,ECU,,,NAT_TOTAL,20201231,3,0,2,1,2,1,4,1,1,1,2,1,1,1,1,1,1,2,0,0,2,1,2,1,0,0,3,1,0,,,212512,14034,71.3,71.3,73.81,73.81,65.56,65.56,64.1,64.1,75,75
Egypt,EGY,,,NAT_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,EGY,,,NAT_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,2,0,0,0,,0,,,1,0,0,0,0,0,8.89,8.89,10.26,10.26,0,0
Egypt,EGY,,,NAT_TOTAL,20200331,3,1,2,1,2,1,1,1,2,1,2,1,2,1,4,0,,2,0,0,2,1,1,2,0,0,0,,0,,,710,46,84.26,84.26,96.43,96.43,66.11,66.11,68.59,68.59,50,50
Egypt,EGY,,,NAT_TOTAL,20200430,3,1,2,1,2,1,1,1,2,1,2,1,2,1,4,0,,2,0,0,2,1,1,2,0,0,2,1,0,,,5537,392,84.26,84.26,96.43,96.43,69.44,69.44,72.44,72.44,50,50
Egypt,EGY,,,NAT_TOTAL,20200531,3,1,2,1,2,1,1,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,2,2,0,0,2,1,0,,,24985,959,84.26,84.26,96.43,96.43,75,75,75,75,75,75
Egypt,EGY,,,NAT_TOTAL,20200630,2,1,2,1,2,1,1,1,1,1,1,1,2,1,4,1,1,2,0,0,2,1,2,2,0,0,2,1,0,,,68311,2953,71.3,71.3,88.1,88.1,67.22,67.22,66.03,66.03,75,75
Egypt,EGY,,,NAT_TOTAL,20200731,2,1,2,1,2,1,1,1,1,1,1,1,2,1,0,1,1,2,0,0,2,1,2,2,0,0,2,1,0,,,94078,4805,60.19,60.19,73.81,73.81,60.56,60.56,58.33,58.33,75,75
Egypt,EGY,,,NAT_TOTAL,20200831,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,0,0,2,1,2,2,0,0,2,1,0,,,98939,5421,62.96,62.96,77.38,77.38,62.22,62.22,60.26,60.26,75,75
Egypt,EGY,,,NAT_TOTAL,20200930,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,0,0,2,1,2,2,0,0,2,1,0,,,103198,5930,62.96,62.96,77.38,77.38,62.22,62.22,60.26,60.26,75,75
Egypt,EGY,,,NAT_TOTAL,20201031,2,0,2,1,2,1,2,1,2,1,2,1,2,1,2,1,0,2,0,0,2,1,2,2,0,0,3,1,0,,,107555,6266,75.93,75.93,82.14,82.14,70,70,71.15,71.15,62.5,62.5
Egypt,EGY,,,NAT_TOTAL,20201130,2,1,2,1,2,1,2,1,0,,1,1,2,1,1,1,1,2,0,0,2,1,2,2,0,0,3,1,0,,,115911,6650,60.19,60.19,67.86,67.86,62.22,62.22,60.26,60.26,75,75
Egypt,EGY,,,NAT_TOTAL,20201231,2,1,2,1,2,1,4,1,0,,1,1,2,1,1,1,1,2,0,0,2,1,2,2,0,0,3,1,0,,,138062,7631,65.74,65.74,67.86,67.86,65.56,65.56,64.1,64.1,75,75
Eritrea,ERI,,,NAT_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
Eritrea,ERI,,,NAT_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
Eritrea,ERI,,,NAT_TOTAL,20200331,3,1,2,1,2,1,4,1,2,1,1,1,1,1,3,0,,1,0,0,2,1,1,1,0,0,0,,0,,,15,0,80.56,80.56,88.1,88.1,57.22,57.22,62.18,62.18,25,25
Eritrea,ERI,,,NAT_TOTAL,20200430,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,0,,1,3466,0,2,1,1,1,0,0,0,,0,,,39,0,93.52,93.52,96.43,96.43,65,65,71.15,71.15,25,25
Eritrea,ERI,,,NAT_TOTAL,20200531,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,0,,1,0,0,2,1,1,1,0,0,0,,0,,,39,0,93.52,93.52,96.43,96.43,65,65,71.15,71.15,25,25
Eritrea,ERI,,,NAT_TOTAL,20200630,3,1,3,1,2,1,4,1,2,1,2,1,2,1,3,0,,1,0,0,2,1,1,1,0,0,0,,0,,,203,0,93.52,93.52,96.43,96.43,65,65,71.15,71.15,25,25
Eritrea,ERI,,,NAT_TOTAL,20200731,2,1,3,1,2,1,4,1,2,1,2,1,2,1,3,0,,1,0,0,2,1,1,1,0,0,0,,0,,,279,0,89.81,89.81,92.86,92.86,62.78,62.78,68.59,68.59,25,25
Eritrea,ERI,,,NAT_TOTAL,20200831,2,1,3,1,2,1,4,1,2,1,2,1,2,1,3,0,,1,0,0,2,1,1,1,0,0,0,,0,,,319,0,89.81,89.81,92.86,92.86,62.78,62.78,68.59,68.59,25,25
Eritrea,ERI,,,NAT_TOTAL,20200930,1,1,2,1,2,1,3,1,2,1,2,1,2,1,4,0,,0,0,0,2,1,3,1,0,0,3,1,0,,,375,0,82.41,82.41,89.29,89.29,64.44,64.44,74.36,74.36,0,0
Eritrea,ERI,,,NAT_TOTAL,20201031,1,1,2,1,2,1,4,1,2,1,0,,2,1,4,0,,0,0,0,2,1,1,0,0,0,2,1,0,,,463,0,77.78,77.78,89.29,89.29,52.22,52.22,60.26,60.26,0,0
Eritrea,ERI,,,NAT_TOTAL,20201130,1,1,2,1,2,1,3,1,2,1,0,,2,1,4,0,,1,0,0,2,1,3,1,0,0,2,1,0,,,577,0,75,75,89.29,89.29,61.67,61.67,67.31,67.31,25,25
Eritrea,ERI,,,NAT_TOTAL,20201231,2,1,2,1,2,1,3,1,2,1,2,1,2,1,4,0,,2,0,0,2,1,3,1,0,0,2,1,0,,,1320,3,86.11,86.11,92.86,92.86,71.67,71.67,75,75,50,50
Spain,ESP,,,NAT_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,2,0,246961,0,,0,,,0,0,11.11,11.11,14.29,14.29,15.56,15.56,17.95,17.95,0,0
Spain,ESP,,,NAT_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,1,1,0,0,0,,0,,,45,0,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0
Spain,ESP,,,NAT_TOTAL,20200331,3,1,3,1,2,1,4,1,1,1,2,1,1,1,4,2,0,2,0,0,2,1,1,1,0,0,0,,0,,,95923,8464,85.19,85.19,91.67,91.67,68.33,68.33,65.38,65.38,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20200430,3,1,3,1,2,1,4,1,1,1,2,1,1,1,4,2,0,2,0,0,2,1,1,1,0,0,0,,0,,,213435,24543,85.19,85.19,91.67,91.67,68.33,68.33,65.38,65.38,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20200531,2,1,2,0,2,0,4,0,1,1,1,1,1,1,4,2,0,2,0,0,2,1,2,1,0,0,3,1,0,,,239479,27127,68.06,68.06,76.9,76.9,65.28,65.28,61.86,61.86,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20200630,2,1,1,0,2,0,2,0,0,,0,,0,,3,2,0,2,0,0,2,1,2,1,0,0,3,1,0,,,249271,28355,41.2,41.2,48.81,48.81,49.17,49.17,43.27,43.27,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20200731,2,1,2,0,2,0,4,0,0,,2,0,2,0,3,2,0,2,0,0,2,1,2,1,0,0,3,1,0,,,288522,28445,64.35,64.35,63.81,63.81,63.06,63.06,59.29,59.29,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20200831,2,1,2,1,2,0,4,0,0,,1,0,2,0,3,2,0,2,0,0,2,1,2,1,0,0,3,1,0,,,462858,29094,62.5,62.5,67.38,67.38,61.94,61.94,58.01,58.01,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20200930,2,0,2,1,2,0,4,0,0,,1,0,2,0,3,2,0,2,0,0,2,1,2,1,0,0,3,1,0,,,769188,31791,60.65,60.65,63.81,63.81,60.83,60.83,56.73,56.73,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20201031,1,1,2,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,2,2,0,0,4,1,0,,,1185678,35878,71.3,71.3,71.43,71.43,72.22,72.22,69.87,69.87,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20201130,1,1,2,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,2,2,0,0,4,1,0,,,1648187,45069,71.3,71.3,71.43,71.43,72.22,72.22,69.87,69.87,87.5,87.5
Spain,ESP,,,NAT_TOTAL,20201231,3,1,2,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,2,2,0,0,4,1,2,1,,1928265,50837,78.7,78.7,78.57,78.57,79.33,79.33,78.08,78.08,87.5,87.5
Estonia,EST,,,NAT_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,,,NAT_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,0,,0,,,1,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,,,NAT_TOTAL,20200331,3,1,3,1,2,1,4,1,0,,2,0,2,0,3,2,0,1,0,0,2,1,1,0,0,0,0,,0,,,745,4,77.78,77.78,77.38,77.38,57.22,57.22,56.41,56.41,62.5,62.5
Estonia,EST,,,NAT_TOTAL,20200430,3,1,3,1,2,1,4,1,0,,2,0,2,0,2,2,0,2,0,0,2,1,2,0,0,0,0,,0,,,1689,52,75,75,73.81,73.81,61.11,61.11,57.05,57.05,87.5,87.5
Estonia,EST,,,NAT_TOTAL,20200531,1,1,2,1,2,1,4,1,0,,0,,0,,2,2,0,2,0,0,2,1,2,0,0,0,1,1,0,,,1869,68,50,50,53.57,53.57,47.78,47.78,41.67,41.67,87.5,87.5
Estonia,EST,,,NAT_TOTAL,20200630,1,1,0,,0,,3,1,0,,0,,0,,2,1,0,2,0,0,2,1,2,0,0,0,1,1,0,,,1989,69,28.7,28.7,40,40,31.67,31.67,26.92,26.92,62.5,62.5
Estonia,EST,,,NAT_TOTAL,20200731,1,1,0,,0,,1,1,0,,0,,0,,2,0,,2,0,0,2,1,2,0,0,0,1,1,0,,,2064,69,23.15,23.15,34.29,34.29,26.67,26.67,23.08,23.08,50,50
Estonia,EST,,,NAT_TOTAL,20200831,1,1,0,,0,,1,1,0,,0,,0,,2,0,,2,0,0,2,1,2,1,0,0,1,1,0,,,2375,64,23.15,23.15,34.29,34.29,30,30,26.92,26.92,50,50
Estonia,EST,,,NAT_TOTAL,20200930,1,1,0,,0,,1,1,0,,0,,0,,3,0,,2,0,0,2,1,2,1,0,0,2,1,0,,,3371,64,25.93,25.93,37.86,37.86,33.33,33.33,30.77,30.77,50,50
Estonia,EST,,,NAT_TOTAL,20201031,1,1,0,,0,,1,1,0,,0,,0,,3,0,,2,0,0,2,1,2,1,0,0,1,1,0,,,4905,73,25.93,25.93,37.86,37.86,31.67,31.67,28.85,28.85,50,50
Estonia,EST,,,NAT_TOTAL,20201130,1,1,1,1,0,,4,1,0,,0,,0,,3,0,,2,0,0,2,1,2,1,0,0,2,1,0,,,12308,118,37.96,37.96,53.57,53.57,40.56,40.56,39.1,39.1,50,50
Estonia,EST,,,NAT_TOTAL,20201231,3,1,2,0,2,0,4,1,0,,0,,0,,3,0,,2,0,0,2,1,2,1,0,0,2,1,1,1,,27990,229,55.56,55.56,60.71,60.71,52.44,52.44,52.82,52.82,50,50
Ethiopia,ETH,,,NAT_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,1,0,,0,0,0,0,,0,0,0,0,0,,0,,,0,0,2.78,2.78,3.57,3.57,1.67,1.67,1.92,1.92,0,0
Ethiopia,ETH,,,NAT_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,1,0,,0,0,0,0,,1,0,0,0,0,,0,,,0,0,2.78,2.78,3.57,3.57,3.89,3.89,4.49,4.49,0,0
Ethiopia,ETH,,,NAT_TOTAL,20200331,3,1,2,1,2,1,1,1,2,0,0,,2,0,3,0,,0,0,0,2,1,1,1,0,0,0,,0,,,26,0,68.52,68.52,83.33,83.33,46.67,46.67,53.85,53.85,0,0
Ethiopia,ETH,,,NAT_TOTAL,20200430,3,1,2,1,2,1,4,1,2,0,1,1,2,0,3,0,,1,0,0,2,1,1,1,0,0,3,1,0,,,131,3,80.56,80.56,83.33,83.33,62.22,62.22,67.95,67.95,25,25
Ethiopia,ETH,,,NAT_TOTAL,20200531,3,1,2,1,2,1,4,1,2,0,1,1,2,0,3,0,,1,0,0,2,1,1,1,0,0,3,1,0,,,1172,11,80.56,80.56,83.33,83.33,62.22,62.22,67.95,67.95,25,25
Ethiopia,ETH,,,NAT_TOTAL,20200630,3,1,2,1,2,1,4,1,2,0,1,1,2,0,3,0,,1,0,0,2,1,1,1,0,0,3,1,0,,,5846,103,80.56,80.56,83.33,83.33,62.22,62.22,67.95,67.95,25,25
Ethiopia,ETH,,,NAT_TOTAL,20200731,3,1,2,1,2,1,4,1,2,0,1,1,2,0,3,0,,2,0,0,2,1,1,1,0,0,3,1,0,,,17530,274,80.56,80.56,83.33,83.33,65.56,65.56,67.95,67.95,50,50
Ethiopia,ETH,,,NAT_TOTAL,20200831,3,1,2,1,2,1,4,1,2,0,1,1,2,0,3,0,,2,0,0,2,1,1,1,0,0,3,1,0,,,52131,809,80.56,80.56,83.33,83.33,65.56,65.56,67.95,67.95,50,50
Ethiopia,ETH,,,NAT_TOTAL,20200930,3,1,2,1,2,1,4,1,2,0,1,1,2,0,2,0,,2,0,0,2,1,1,1,0,0,3,1,0,,,75368,1198,77.78,77.78,79.76,79.76,63.89,63.89,66.03,66.03,50,50
Ethiopia,ETH,,,NAT_TOTAL,20201031,1,1,1,1,2,1,3,1,1,1,0,,2,0,2,0,,0,0,0,2,1,1,1,0,0,3,1,0,,,96169,1469,57.41,57.41,69.05,69.05,45,45,51.92,51.92,0,0
Ethiopia,ETH,,,NAT_TOTAL,20201130,1,1,1,1,1,1,3,1,1,1,0,,2,0,2,0,,0,0,0,2,1,1,2,0,0,3,1,0,,,110074,1706,51.85,51.85,66.19,66.19,45,45,51.92,51.92,0,0
Ethiopia,ETH,,,NAT_TOTAL,20201231,1,1,1,1,1,1,3,1,1,1,0,,2,0,2,0,,0,0,0,2,1,1,2,0,0,3,1,0,,,124264,1923,51.85,51.85,66.19,66.19,45,45,51.92,51.92,0,0
Finland,FIN,,,NAT_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,1,1,0,0,0,0,0,,0,,,1,0,5.56,5.56,9.52,9.52,3.33,3.33,3.85,3.85,0,0
Finland,FIN,,,NAT_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,1,0,0,0,,0,,,3,0,19.44,19.44,25,25,17.22,17.22,19.87,19.87,0,0
Finland,FIN,,,NAT_TOTAL,20200331,2,1,1,1,2,1,4,1,0,,1,1,2,0,4,2,1,0,0,0,2,1,1,1,0,0,0,,0,,,1418,17,67.59,67.59,70.24,70.24,52.78,52.78,53.21,53.21,50,50
Finland,FIN,,,NAT_TOTAL,20200430,2,1,2,1,2,1,1,1,0,,1,1,1,1,4,2,1,0,0,0,2,1,1,1,0,0,0,,0,,,4995,211,60.19,60.19,73.81,73.81,48.33,48.33,48.08,48.08,50,50
Finland,FIN,,,NAT_TOTAL,20200531,1,1,2,1,2,1,1,1,0,,1,1,0,,3,2,1,0,0,0,2,1,1,1,0,0,0,,0,,,6859,320,48.15,48.15,64.29,64.29,41.11,41.11,39.74,39.74,50,50
Finland,FIN,,,NAT_TOTAL,20200630,1,1,1,1,1,1,1,1,0,,0,,0,,3,2,1,1,0,0,2,1,1,1,0,0,0,,0,,,7214,328,35.19,35.19,48.81,48.81,36.67,36.67,30.77,30.77,75,75
Finland,FIN,,,NAT_TOTAL,20200731,1,1,1,1,1,1,1,1,0,,0,,0,,3,2,1,1,0,0,2,1,2,1,0,0,0,,0,,,7432,329,35.19,35.19,48.81,48.81,38.89,38.89,33.33,33.33,75,75
Finland,FIN,,,NAT_TOTAL,20200831,1,1,1,1,1,1,0,,0,,0,,0,,3,2,1,1,0,0,2,1,2,1,0,0,1,1,0,,,8086,336,32.41,32.41,48.81,48.81,38.89,38.89,33.33,33.33,75,75
Finland,FIN,,,NAT_TOTAL,20200930,1,1,1,1,1,1,0,,0,,0,,0,,3,2,1,1,0,0,2,1,2,1,0,0,1,1,0,,,9992,344,32.41,32.41,48.81,48.81,38.89,38.89,33.33,33.33,75,75
Finland,FIN,,,NAT_TOTAL,20201031,1,1,1,1,1,1,3,1,0,,0,,0,,3,2,1,1,0,0,2,1,2,1,0,0,1,1,0,,,16113,358,40.74,40.74,50.71,50.71,43.89,43.89,39.1,39.1,75,75
Finland,FIN,,,NAT_TOTAL,20201130,1,1,2,0,2,0,4,0,0,,0,,0,,3,2,1,1,0,0,2,1,2,1,0,0,1,1,0,,,24912,399,46.76,46.76,50.71,50.71,47.5,47.5,43.27,43.27,75,75
Finland,FIN,,,NAT_TOTAL,20201231,2,0,2,0,2,0,4,0,0,,1,1,0,,3,2,1,1,0,0,2,1,2,1,0,0,1,1,2,1,,36107,561,52.31,52.31,57.86,57.86,53.5,53.5,50.19,50.19,75,75
Fiji,FJI,,,NAT_TOTAL,20200131,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,2,1,0,0,0,0,0,,0,,,0,0,11.11,11.11,14.29,14.29,6.67,6.67,7.69,7.69,0,0
Fiji,FJI,,,NAT_TOTAL,20200229,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,0,0,0,0,0,,0,,,0,0,19.44,19.44,25,25,11.67,11.67,13.46,13.46,0,0
Fiji,FJI,,,NAT_TOTAL,20200331,3,1,3,0,2,1,3,1,2,0,2,1,2,1,4,1,1,2,0,0,2,1,2,2,0,0,0,,0,,,5,0,88.89,88.89,91.67,91.67,74.44,74.44,74.36,74.36,75,75
Fiji,FJI,,,NAT_TOTAL,20200430,3,1,3,0,2,1,3,1,2,0,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,0,,0,,,18,0,88.89,88.89,91.67,91.67,76.67,76.67,76.92,76.92,75,75
Fiji,FJI,,,NAT_TOTAL,20200531,3,1,2,1,2,1,3,1,0,,2,1,2,1,4,1,1,2,0,0,2,1,3,2,0,0,0,,0,,,18,0,78.7,78.7,82.14,82.14,70.56,70.56,69.87,69.87,75,75
Fiji,FJI,,,NAT_TOTAL,20200630,2,1,2,1,1,1,2,1,0,,2,1,1,0,4,1,1,2,0,0,2,1,3,2,0,0,2,1,0,,,18,0,58.33,58.33,70.24,70.24,61.67,61.67,59.62,59.62,75,75
Fiji,FJI,,,NAT_TOTAL,20200731,1,1,2,1,1,1,3,1,0,,2,1,0,,4,1,1,2,0,0,2,1,3,2,0,0,2,1,0,,,27,1,54.63,54.63,68.57,68.57,59.44,59.44,57.05,57.05,75,75
